QT_ING;QT_MAT;X3_MODALIDADE;Y_REDE
1;11;1;1
2;4;1;1
1;1;1;1
3;3;1;1
11;8;1;1
78;112;0;1
29;81;0;1
2;2;1;1
2;5;1;1
6;4;1;1
0;10;1;1
1;1;1;1
2;2;1;1
0;1;1;1
273;337;1;1
1;0;1;1
0;1;1;1
2;7;1;1
1;8;1;1
80;421;0;1
2;0;1;1
16;12;1;1
5;4;1;1
5;2;1;1
38;103;1;1
3;3;1;1
1;1;1;1
38;49;1;1
17;12;1;0
1;1;1;1
0;1;1;1
4;5;1;1
2;2;1;1
26;182;0;1
3;2;1;1
2;0;1;1
4;4;1;1
6;8;1;1
12;38;1;1
9;11;1;1
48;295;0;1
2;4;1;1
2;7;1;1
5;10;1;1
5;4;1;1
8;18;1;1
2;1;1;1
0;3;1;1
15;16;1;1
2;1;1;1
2;1;1;1
2;2;1;1
3;3;1;1
27;30;1;1
2;1;1;1
1;1;1;1
1;4;1;1
9;8;1;1
1;0;1;1
0;0;1;1
0;0;1;1
1;1;1;1
2;2;1;1
1;3;1;1
0;0;1;1
12;15;1;1
3;3;1;1
0;1;1;1
0;1;1;1
0;0;1;1
71;294;0;0
1;1;1;1
1;0;1;1
2;2;1;1
2;2;1;1
1;1;1;1
0;0;1;1
5;4;1;1
4;4;1;1
2;3;1;1
0;0;1;1
0;1;1;1
1;1;1;1
14;9;1;1
3;1;1;1
8;5;1;1
2;2;1;1
0;0;1;1
3;2;1;1
0;1;1;1
2;3;1;1
16;44;1;1
1;0;1;1
1;1;1;1
30;106;0;1
0;0;1;1
1;1;1;1
1;1;1;1
1;0;1;1
7;10;1;1
26;86;1;1
3;2;1;1
0;0;1;1
0;1;1;1
612;650;0;1
2;5;1;1
0;1;1;1
160;301;0;1
1;0;1;1
32;59;1;1
1;1;1;1
1;2;1;1
5;4;1;1
77;539;0;0
2;2;1;1
1;1;1;1
2;11;1;1
1;1;1;1
1;0;1;1
1;1;1;1
3;5;1;1
1;1;1;1
104;309;1;1
1;2;1;1
1;3;1;1
16;19;1;1
1;1;1;1
4;4;1;1
0;3;1;1
5;1;1;1
4;3;1;1
1;0;1;1
1;7;1;1
5;9;1;1
6;5;1;1
1;1;1;1
3;2;1;1
4;4;1;1
29;124;0;1
130;180;1;1
1;2;1;1
1;1;1;1
155;619;0;1
41;109;0;0
7;7;1;1
25;45;1;1
49;211;0;1
1;1;1;1
35;55;0;1
3;3;1;1
0;1;1;1
10;11;1;1
35;36;1;1
0;0;1;1
2;8;1;1
6;6;1;1
11;7;1;1
0;0;1;1
31;72;0;0
3;5;1;1
18;0;1;1
1;2;1;1
0;1;0;1
1;2;1;1
0;1;1;1
0;2;1;1
5;6;1;1
3;3;1;1
1;1;1;1
0;2;1;1
48;91;1;1
0;3;1;1
2;14;1;1
2;3;1;1
1;0;1;1
2;1;1;1
1;2;1;1
0;7;1;0
5;5;1;1
15;17;1;1
1;3;1;1
1;1;1;1
2;1;1;1
0;1;1;1
3;0;1;1
0;1;1;1
13;8;1;1
50;49;1;1
3;5;1;1
3;3;1;1
1;1;1;1
0;0;1;1
5;4;1;1
18;21;1;1
5;3;1;1
1;2;1;1
6;1;1;1
1;0;1;1
5;6;1;1
0;0;1;1
25;29;1;1
4;10;1;1
1;2;1;1
3;3;1;1
0;34;1;0
3;5;1;1
37;35;1;1
4;6;1;1
0;0;0;1
16;12;1;1
1;0;1;1
5;4;1;1
1;1;1;1
23;23;1;1
0;1;1;1
1;1;1;1
2;16;1;1
1;1;1;1
0;1;1;1
6;17;1;1
4;8;1;1
1;1;1;1
0;2;1;1
9;4;1;1
5;3;1;1
1;1;1;1
2;0;1;1
0;0;1;1
20;19;1;1
0;1;1;1
1;1;1;1
1;1;1;1
4;5;1;1
2;3;1;1
1;1;1;1
11;17;1;1
1;3;1;1
12;12;1;1
0;13;1;0
1;1;1;1
1;0;1;1
18;9;0;1
1;7;1;1
31;54;1;1
0;3;1;1
9;11;1;1
10;13;1;1
3;24;0;1
2;1;1;1
29;169;0;1
1;2;1;1
1;0;1;1
2;3;1;1
1;1;1;1
3;4;1;1
0;33;1;0
1;1;1;1
34;242;0;1
1;1;1;1
2;2;1;1
1;6;1;1
5;6;1;1
6;33;0;1
7;6;1;1
1;1;1;1
45;14;1;1
1;0;1;1
30;30;0;1
1;1;1;1
12;19;1;1
2;1;1;1
2;3;1;1
2;2;1;1
2;3;1;1
3;4;1;1
2;2;1;1
1;1;1;1
1;1;1;1
1;3;1;1
5;3;1;1
9;14;1;1
25;32;1;1
2;2;1;1
0;0;1;1
1;1;1;1
2;0;1;1
2;4;1;1
0;2;1;1
1;0;1;1
15;28;1;1
15;19;1;1
101;591;0;0
1;1;1;1
1;1;1;1
2;0;1;0
1;2;1;1
358;1730;0;1
3;3;1;1
0;0;1;1
0;38;1;1
118;280;0;1
37;192;0;1
50;105;0;1
1;1;1;1
0;0;1;1
35;191;1;1
1;1;1;1
1;2;1;1
2;1;1;1
6;6;1;1
2;2;1;1
0;1;1;1
3;3;1;1
3;6;1;1
4;9;1;1
1;4;1;1
5;4;1;1
2;1;1;1
0;0;1;1
0;0;1;1
0;1;1;1
0;0;1;1
4;5;1;1
1;1;1;1
2;3;1;1
0;2;0;1
2;2;1;1
15;19;1;1
1;1;1;1
4;3;1;1
0;1;1;1
0;3;1;0
8;7;1;1
7;3;1;1
3;3;1;1
14;21;1;1
1;1;1;1
5;6;1;1
18;64;0;1
6;5;1;1
54;85;0;1
17;17;1;1
1;1;1;1
1;1;1;1
3;4;1;1
2;4;1;1
1;1;1;1
1;1;1;1
8;8;1;1
12;16;1;1
17;44;1;1
4;4;1;1
3;5;1;1
2;2;1;1
9;6;1;1
1;0;1;1
1;1;1;1
1;1;1;1
59;34;0;1
2;2;1;1
1;2;1;1
8;16;1;1
0;0;1;0
95;351;0;1
3;3;1;1
0;0;1;1
1;1;1;1
1;1;1;1
2;2;1;1
8;13;1;1
0;2;1;1
1;9;1;1
107;209;0;1
6;5;1;1
25;121;0;1
2;2;1;1
1;0;1;1
1;1;1;1
2;5;1;1
1;1;1;1
1;1;1;1
0;0;1;1
215;820;1;1
0;1;1;1
0;0;1;1
32;58;1;1
2;2;1;1
18;48;1;1
0;17;1;0
0;1;1;1
18;18;0;1
3;5;1;1
18;14;1;1
0;0;1;1
0;1;1;1
6;7;1;1
157;733;0;0
3;3;1;1
1;1;1;1
0;0;1;1
1;1;1;1
7;4;1;1
1;0;1;1
3;3;1;1
326;712;0;1
78;103;0;1
38;75;1;1
0;0;1;1
0;4;1;1
1;1;1;1
2;3;1;1
9;9;1;1
0;1;1;1
19;26;0;0
7;33;1;1
1;9;1;1
9;11;1;1
3;4;1;1
10;18;1;1
6;8;1;1
2;5;1;1
1;1;1;1
89;169;0;1
11;23;1;1
1;1;1;1
1;4;1;0
2;2;1;1
1;1;1;1
1;0;1;1
5;5;1;1
1;2;1;1
2;4;1;1
5;9;1;1
0;2;1;0
55;66;1;1
2;1;1;1
24;44;1;1
12;12;1;1
2;2;1;1
10;10;1;1
74;104;1;1
0;2;1;1
6;25;1;1
10;13;1;1
2;0;1;1
0;1;1;1
0;1;1;1
0;1;1;1
1;1;1;1
4;2;1;1
0;0;1;1
1;1;1;1
1;4;1;1
1;1;1;1
1;1;1;1
0;1;1;1
2;2;1;1
13;20;1;1
0;0;1;1
0;2;1;1
5;6;1;1
114;85;0;1
2;12;1;1
2;3;1;1
73;316;0;0
14;20;0;0
103;437;0;0
0;0;1;1
1;1;1;1
1;2;1;1
5;9;1;1
1;0;1;1
4;3;1;1
28;97;0;1
0;1;1;1
2;2;1;1
12;12;1;1
1;0;1;1
1;1;1;1
3;2;1;1
4;2;1;1
1;0;1;1
2;1;1;1
0;2;1;1
4;13;1;1
0;0;1;1
0;0;1;1
0;0;1;1
3;0;1;1
2;0;1;1
0;1;1;1
0;1;1;1
1;1;1;1
1;1;1;1
3;8;0;1
34;88;1;1
1;1;1;1
3;7;1;1
9;8;1;1
5;4;1;1
106;187;1;1
1;1;1;1
1;1;1;1
4;5;1;1
6;6;1;1
2;0;1;1
4;2;1;1
2;2;1;1
1;0;1;1
3;3;1;1
2;1;1;1
0;0;1;1
10;9;1;1
4;4;1;1
0;0;1;1
0;1;1;1
16;12;1;1
1;1;1;1
66;154;0;1
1;0;1;1
2;3;1;1
1;1;1;1
6;5;1;1
1;0;1;1
2;2;1;1
0;1;1;1
3;7;1;1
2;2;1;1
1;0;1;1
2;1;1;1
4;6;1;1
1;3;1;1
1;0;1;1
16;39;0;1
1;1;1;1
1;0;1;1
4;9;1;1
33;195;0;0
1;1;1;1
1;2;1;1
1;1;1;1
1;1;1;1
2;4;1;1
0;0;1;1
2;2;1;1
0;0;1;1
3;31;1;1
0;0;1;1
9;10;1;1
0;0;1;1
0;0;0;1
2;0;1;1
1;1;1;1
11;21;1;1
2;2;1;1
0;1;1;1
1;1;1;1
28;53;1;1
15;23;1;1
3;2;1;1
1;5;1;1
2;3;1;1
1;8;1;1
2;2;1;1
34;103;0;0
3;5;1;1
9;8;1;1
3;5;1;1
1;1;1;1
1;1;1;1
2;1;1;1
10;33;0;0
26;47;1;1
0;3;1;1
3;2;1;1
3;5;1;1
1;6;1;1
1;1;1;1
1;1;1;1
1;2;1;1
6;8;1;1
2;3;1;1
2;3;1;1
0;0;1;1
5;55;1;1
20;39;1;1
1;1;1;1
3;3;1;1
1;1;1;1
5;5;1;1
0;1;1;1
0;2;1;1
20;115;0;0
36;42;1;1
1;1;1;1
76;108;0;1
2;3;1;1
4;4;1;1
7;7;1;1
9;10;1;1
1;0;1;1
0;1;1;1
0;0;1;1
5;37;0;0
0;0;1;1
5;15;1;1
0;1;1;1
2;2;1;1
5;8;1;1
0;0;1;1
18;38;0;1
1;2;1;1
0;1;1;1
66;51;0;1
3;2;1;1
5;5;1;1
6;3;1;1
11;20;1;1
0;41;1;0
1;0;1;1
3;4;1;1
0;2;1;1
2;1;1;1
2;2;1;1
18;12;1;1
25;42;1;1
1;0;1;1
1;2;1;1
0;0;1;1
1;1;1;1
3;10;1;1
17;33;1;1
0;0;1;1
1;0;1;1
3;5;1;1
20;12;1;1
1;1;1;1
1;1;1;1
1;1;1;1
0;0;1;1
0;0;1;1
2;2;1;1
113;123;1;1
2;2;1;1
10;18;1;1
7;21;1;1
61;112;0;1
1;1;1;1
3;2;1;1
4;5;1;1
7;7;1;1
3;4;1;1
2;2;1;1
0;17;0;1
4;4;1;1
0;0;1;1
54;16;0;1
1;1;1;1
1;2;1;1
0;1;1;1
3;6;1;1
10;13;0;1
4;4;1;1
7;8;1;1
0;0;1;1
26;99;0;1
9;13;1;1
4;2;1;1
14;28;1;1
105;68;1;1
0;0;1;1
1;0;1;1
12;16;1;1
5;8;1;1
16;13;1;1
2;3;1;1
8;6;1;1
0;1;1;1
0;1;1;1
3;3;1;1
1;2;1;1
3;3;1;1
4;7;1;1
11;24;1;1
3;4;1;1
4;8;1;1
0;2;1;1
5;3;1;1
0;0;1;1
2;2;1;1
15;17;1;1
8;11;1;1
0;1;1;1
3;2;1;1
1;17;1;1
1;1;1;1
1;1;1;1
17;18;1;1
1;1;1;1
1;1;1;1
1;1;1;1
1;2;1;1
7;12;1;1
1;1;1;1
10;178;0;1
0;1;1;1
53;190;1;1
1;1;1;1
3;6;1;1
348;659;0;1
87;88;1;1
2;2;1;1
2;1;1;1
20;18;1;1
0;1;1;1
1;1;1;1
1;0;1;1
20;20;1;1
4;3;1;1
8;7;1;1
0;0;1;1
2;1;1;1
2;2;1;1
20;18;1;1
1;1;1;1
1;1;1;1
0;0;1;1
3;1;1;1
5;5;1;1
7;7;1;1
1;1;1;1
165;393;0;0
2;1;1;1
3;4;1;1
1;1;1;0
0;4;1;1
11;23;1;1
4;4;1;1
224;1097;0;1
0;0;1;1
16;62;1;1
14;38;1;1
0;42;1;0
0;8;1;1
5;5;1;1
1;1;1;1
26;23;1;1
3;2;1;1
1;1;1;1
1;0;1;1
1;1;1;1
1;0;1;1
2;3;1;1
4;4;1;1
0;321;0;0
2;2;1;1
0;0;1;1
2;3;1;1
0;0;1;1
0;9;0;1
0;6;1;1
1;7;1;1
0;0;1;1
2;0;1;1
3;5;1;1
8;11;1;1
2;2;1;1
2;3;1;1
3;3;1;1
1;2;1;1
1;1;1;1
10;15;1;1
1;1;1;1
7;5;1;1
6;5;1;1
1;1;1;1
2;1;1;1
2;1;1;1
1;2;1;1
0;1;1;1
0;1;1;1
0;1;1;1
2;1;1;1
4;1;1;1
0;34;1;0
1;1;1;1
0;1;1;1
5;6;1;1
9;26;1;1
7;13;1;1
6;21;0;1
3;3;1;1
1;1;1;1
45;139;0;0
0;1;1;1
1;1;1;1
1;1;1;1
13;16;1;1
4;6;1;1
2;1;1;1
4;4;1;1
6;4;1;1
53;110;1;1
0;50;0;0
0;3;1;1
7;13;1;1
1;1;1;1
18;48;0;1
5;6;1;1
1;3;1;1
2;2;1;1
23;124;0;1
1;1;1;1
13;9;1;1
4;4;1;1
0;0;1;1
7;6;1;1
1;1;1;1
3;10;1;1
3;3;1;1
1;1;1;1
6;5;1;1
97;430;0;1
1;0;1;1
2;3;1;1
6;10;1;1
33;48;1;1
1;1;1;1
23;61;1;1
1;0;1;1
1;6;1;1
1;1;1;1
0;0;1;1
100;204;1;1
2;1;1;1
0;5;1;1
1;1;1;1
2;2;1;1
1;1;1;1
0;0;1;1
0;0;1;1
0;2;1;1
1;0;1;1
11;6;1;1
1;1;1;1
10;15;1;1
3;2;1;1
3;1;1;1
18;12;0;1
0;0;1;1
11;11;0;1
3;2;1;1
2;11;0;1
1;1;1;1
34;259;0;0
2;2;1;1
2;2;1;1
24;135;0;1
36;134;0;0
5;9;1;1
1;1;1;1
1;1;1;1
30;34;0;0
3;20;1;1
3;3;1;1
319;260;1;1
0;0;1;1
14;135;0;1
12;27;1;1
2;4;1;1
0;0;1;1
1;0;1;1
3;3;1;1
1;1;1;1
4;4;1;1
0;1;1;1
3;0;1;1
12;20;0;1
0;1;1;1
1;0;1;1
0;0;1;1
0;1;1;1
4;3;1;1
11;172;1;1
10;17;1;1
4;4;1;1
48;98;1;1
8;10;1;1
0;1;1;1
1;1;1;1
0;0;1;1
1;1;1;1
1;1;1;1
0;0;1;1
0;16;1;0
1;3;1;1
1;0;1;1
2;2;1;1
2;2;1;1
4;3;1;1
0;0;1;1
1;2;1;1
0;1;1;1
0;4;1;1
0;0;1;1
1;2;1;1
3;3;1;1
6;68;1;0
4;2;1;1
1;1;1;1
0;1;0;1
17;53;1;1
0;1;1;1
4;6;1;1
0;0;1;1
0;2;1;1
2;2;1;1
17;13;1;1
0;0;1;1
52;52;0;1
6;9;1;1
1;2;1;1
2;0;1;1
0;0;1;1
0;1;1;1
1;0;1;1
1;0;1;1
55;233;0;0
0;0;1;1
10;33;1;1
1;1;1;1
9;49;0;1
2;3;1;1
0;0;1;1
0;0;1;1
3;3;1;1
4;7;1;1
2;2;1;1
4;5;1;1
48;136;0;0
0;42;1;0
2;2;1;1
24;115;0;0
2;1;1;1
3;5;1;1
52;56;1;1
3;3;1;1
4;6;1;1
1;1;1;1
4;12;1;1
3;4;1;1
3;10;1;1
0;4;1;1
1;2;1;1
0;21;1;0
5;13;1;1
2;2;1;1
1;0;1;1
0;1;1;1
12;10;1;1
11;13;1;1
1;0;1;1
2;2;1;1
7;14;1;1
3;5;1;1
1;0;1;1
4;5;1;1
0;1;1;1
7;7;1;1
141;337;0;1
1;0;1;1
509;1195;0;1
0;11;0;0
643;1449;1;1
0;0;0;1
1;2;1;1
0;2;1;1
1;1;1;1
0;2;1;1
17;46;1;1
9;6;1;1
1;1;1;1
1;3;1;1
1;1;1;1
11;18;1;1
2;1;1;1
1;1;1;1
0;0;1;1
1;36;1;1
52;264;0;1
26;27;1;1
21;48;1;1
0;0;1;1
2;2;1;1
0;1;1;1
1;1;1;1
4;3;1;1
1;1;1;1
3;2;1;1
4;5;1;1
1;1;1;1
1;1;1;1
1;1;1;1
4;9;1;1
8;8;1;1
1;1;1;1
1;13;0;1
4;5;1;1
0;2;1;1
37;50;1;1
9;10;1;1
0;0;1;1
0;0;1;1
253;613;0;1
4;4;1;1
2;5;1;1
14;29;0;1
39;183;0;0
3;3;1;0
1;0;1;1
5;3;1;1
5;7;1;1
2;1;1;1
25;42;1;1
2;2;1;1
6;14;1;1
164;341;0;1
0;0;1;1
2;2;1;1
26;143;0;1
3;3;1;1
0;0;1;1
1;1;1;1
1;0;1;1
4;5;1;1
11;76;1;1
0;1;1;1
0;31;1;0
1;1;1;1
0;0;1;1
0;1;1;1
2;2;1;1
1;2;1;1
1;2;1;1
0;0;1;1
0;4;1;1
4;42;0;1
1;3;1;1
1;2;1;1
1;1;1;1
2;2;1;1
4;4;1;1
1;1;1;1
7;8;1;1
6;6;1;1
1;1;1;1
9;12;1;1
6;6;1;1
245;227;0;0
3;3;1;1
0;1;1;1
7;6;1;1
2;2;1;1
3;3;1;1
18;26;1;1
2;1;1;1
50;48;1;0
13;19;1;1
66;124;0;0
5;2;1;1
3;2;1;1
41;113;0;1
1;1;1;1
2;1;1;1
33;67;0;1
0;0;1;1
2;3;1;1
1;6;1;1
1;0;1;1
1;1;1;1
10;6;1;0
3;7;1;1
1;1;1;1
0;0;1;1
1;0;1;1
79;175;0;1
2;2;1;1
2;1;1;1
0;0;1;1
2;0;1;1
1;1;1;1
2;2;1;1
24;150;0;1
4;11;1;1
0;1;1;1
21;24;0;1
164;174;0;1
0;0;1;1
15;27;1;1
7;10;1;1
3;3;1;1
11;12;0;1
1;1;1;1
115;250;1;1
1;21;0;1
1;2;1;1
2;4;1;1
84;226;0;1
2;2;1;1
5;8;1;1
2;1;1;1
2;5;1;1
1;1;1;1
2;1;1;1
2;1;1;1
5;6;1;1
1;1;1;1
4;4;1;1
1;3;1;1
2;1;1;1
5;35;1;1
1;2;1;1
0;0;1;1
8;12;1;1
0;0;1;1
21;13;1;1
0;1;1;1
0;19;1;0
0;1;1;1
109;258;1;1
4;4;1;1
0;0;1;1
18;28;1;1
2;4;1;1
2;47;0;1
33;68;1;1
10;16;1;1
1;0;1;1
7;7;1;1
0;19;1;0
1;1;1;1
1;1;1;1
1;1;1;1
6;4;1;1
29;123;1;1
1;1;1;1
2;2;1;1
2;4;1;1
0;0;1;1
4;4;1;1
1;2;1;1
1;1;1;1
64;115;0;1
1;1;1;1
18;54;0;1
42;283;0;0
0;0;1;0
3;28;0;1
1;2;1;1
202;563;1;1
0;1;1;1
6;7;1;1
3;1;1;1
0;0;1;1
3;3;1;1
1;1;1;0
1;2;1;1
5;8;1;1
2;2;1;1
1;1;1;1
0;2;1;1
0;1;1;1
0;0;1;1
2;0;1;1
37;134;0;1
2;1;1;1
0;1;1;1
3;6;1;1
2;2;1;1
3;3;1;1
0;1;1;1
1;1;1;1
2;6;1;1
0;22;1;1
0;0;1;1
0;1;1;1
3;15;1;1
1;0;1;1
0;0;1;1
2;4;1;1
0;1;1;1
9;9;1;1
0;1;1;1
5;27;1;1
4;0;1;1
38;36;0;1
1;3;1;1
0;18;0;1
2;2;1;1
1;1;1;1
1;1;1;1
0;0;1;1
1;0;1;1
2;2;1;1
1;4;1;1
1;0;1;1
0;2;1;1
1;1;1;1
1;0;1;1
4;0;1;0
3;3;1;1
1;1;1;1
1;0;1;1
1;0;1;1
1;0;1;1
0;5;0;1
1;5;1;1
1;1;1;1
3;1;1;1
4;7;1;1
0;1;1;1
2;5;1;1
4;5;1;1
2;0;1;1
0;1;1;1
2;1;1;1
20;6;0;0
8;7;1;1
11;14;1;1
1;1;1;1
2;5;1;1
47;187;0;0
122;235;0;0
1;1;1;1
4;2;1;1
0;0;1;1
2;3;1;1
0;0;1;1
0;11;1;0
20;44;0;1
8;16;1;1
116;452;0;0
1;1;1;1
14;41;1;1
1;1;1;1
2;6;1;1
3;3;1;1
3;3;1;1
59;92;1;1
0;0;1;1
6;6;1;1
1;0;1;1
12;11;1;1
1;2;1;1
0;0;1;1
1;1;1;1
3;7;1;1
1;2;1;1
5;5;1;1
2;1;1;1
7;24;1;1
6;3;1;1
1;1;1;1
10;32;0;1
0;1;1;1
1;4;1;1
6;4;1;1
0;0;1;1
12;11;1;1
2;2;1;1
0;0;1;1
31;31;1;1
4;1;1;1
0;0;1;1
12;12;1;1
2;3;1;1
0;0;1;1
0;1;1;1
1;1;1;1
5;2;1;1
2;1;1;1
1;1;1;1
0;0;1;1
10;10;1;1
8;5;1;1
2;3;1;1
4;10;1;1
4;6;1;1
1;1;1;1
1;1;1;1
57;239;0;1
0;1;1;1
1;0;1;1
1;1;1;1
2;2;1;1
0;2;1;1
1;1;1;1
2;2;1;1
6;120;0;1
1;3;1;1
0;31;1;1
2;1;1;1
0;0;1;1
0;0;1;1
2;2;1;1
1;1;1;1
1;0;1;1
13;52;0;0
67;103;1;1
2;1;1;1
13;22;0;1
0;0;1;1
5;5;1;1
1;0;1;1
2;2;1;1
1;1;1;1
1;2;1;1
1;0;1;1
33;36;1;1
12;11;1;0
6;18;1;0
0;0;1;1
6;4;1;1
2;1;1;1
0;1;1;1
1;0;1;1
1;1;1;1
651;1101;0;1
2;3;1;1
3;4;1;1
12;6;1;0
2;3;1;1
0;1;1;1
2;2;1;1
5;21;1;1
8;16;0;1
145;294;0;1
8;123;0;1
35;97;0;0
2;2;1;1
1;0;1;1
93;265;0;1
43;87;0;0
24;17;1;0
2;3;1;1
16;18;1;1
1;0;1;1
11;14;1;1
1;1;1;1
1;1;1;1
2;2;1;1
18;173;0;1
1;1;1;1
2;2;1;1
1;0;1;1
7;8;1;1
54;238;0;0
2;1;1;1
39;42;0;1
0;0;1;1
9;3;1;1
0;2;1;1
1;1;1;1
1;0;1;1
1;1;1;1
8;6;1;1
2676;8212;1;1
43;156;0;1
0;1;1;1
1;2;1;1
4;4;1;1
3;3;1;1
2;1;1;1
0;1;1;1
2;1;1;1
10;35;0;1
5;4;1;1
9;10;1;1
2;1;1;1
1;1;1;1
1;2;1;1
1;0;1;1
1;2;1;1
6;4;1;1
1;2;1;1
1;2;1;1
1;8;1;1
1;1;1;1
0;4;1;1
0;0;1;1
1;1;1;1
12;24;1;1
5;5;1;1
6;8;1;1
94;208;0;0
1;0;1;1
5;10;1;1
1;1;1;1
4;6;1;1
30;85;0;0
115;173;1;1
3;3;1;1
1;1;1;1
2;4;1;1
4;7;1;1
3;3;1;1
13;8;1;1
0;3;1;1
5;10;1;1
3;2;1;1
37;35;1;1
4;6;1;1
0;0;1;1
2;2;1;1
1;1;1;1
0;1;1;1
1;0;1;1
1;2;1;1
1;1;1;1
1;1;1;1
1;5;1;1
5;4;1;0
7;2;1;1
6;12;0;1
2;0;1;1
2;0;1;1
1;0;1;1
4;5;1;1
5;2;1;1
3;76;0;1
2;3;1;1
0;1;1;1
0;1;1;1
1;1;1;1
0;0;1;1
1;3;1;1
3;2;1;1
18;48;1;1
10;10;1;1
1;1;1;1
4;6;1;1
1;0;1;1
7;6;1;1
7;6;0;1
34;37;1;1
9;9;1;1
1;0;1;1
3;2;1;1
8;19;1;1
11;17;1;1
5;22;0;1
0;0;1;0
2;2;1;1
1;1;1;1
3;6;1;1
0;2;1;1
139;700;0;0
3;2;1;1
2;2;1;1
1;1;1;1
1;1;1;1
5;12;1;1
1;1;1;1
3;5;1;1
0;0;1;1
0;0;1;1
3;12;1;1
353;495;1;1
0;0;1;1
1;2;1;1
8;8;1;1
7;9;1;1
1;22;1;1
1;0;1;1
1;1;1;1
7;8;1;1
14;55;0;1
12;34;1;1
3;7;1;1
4;5;1;1
1;1;1;1
4;6;1;1
0;2;1;1
1;1;1;1
8;8;1;1
227;431;1;1
6;3;1;0
3;7;1;1
5;4;1;1
4;3;1;1
3;1;1;1
8;32;0;0
2;2;1;1
1;3;1;1
1;0;1;1
0;2;1;1
4;3;1;1
1;1;1;1
1;1;1;1
2;2;1;1
10;15;1;1
1;1;1;1
1;2;1;1
1;0;1;1
2;2;1;1
3;4;1;1
2;1;1;1
1;1;1;1
1;2;1;1
2;3;1;1
1;0;1;1
2;2;1;1
1;0;1;1
0;1;1;1
5;5;1;1
0;1;1;1
5;4;1;1
1;1;1;1
1;0;1;1
2;2;1;1
1;1;1;1
21;58;1;1
0;2;1;1
2;2;1;1
0;0;1;1
3;2;1;1
106;93;1;1
1;1;1;1
4;0;1;0
0;0;1;1
6;10;1;1
0;1;1;1
88;106;0;1
43;132;0;0
3;62;0;1
39;299;0;1
4;5;1;1
28;65;1;1
0;1;1;1
172;311;1;1
1;7;1;1
3;2;1;1
3;3;1;1
165;960;0;0
0;0;1;1
3;10;0;1
1;1;1;1
1;1;1;1
0;1;1;1
0;1;1;1
1;2;1;1
2;2;1;1
2;4;1;1
0;3;1;1
0;0;0;1
8;13;1;1
3;6;1;1
1;1;1;1
2;1;1;1
1;1;1;1
0;0;1;1
0;1;1;1
3;1;1;1
0;0;1;1
1;0;1;1
1;1;1;1
98;474;0;0
67;187;1;1
1;2;1;1
3;2;1;1
1;1;1;1
1;1;1;1
1;1;1;1
5;18;1;1
1;2;1;1
3;1;1;1
1;0;1;1
3;3;1;1
0;2;1;1
2;3;1;1
1;1;1;1
14;41;1;1
0;0;1;1
2;2;1;1
42;77;0;1
1;1;1;1
1;1;1;1
5;7;1;1
1;1;1;1
0;0;1;1
0;0;1;1
45;35;1;1
2;2;1;1
8;5;1;1
12;8;1;1
21;93;1;1
8;27;1;1
29;30;1;1
1;2;1;1
4;6;1;1
6;7;1;1
3;3;1;1
3;5;1;1
1;0;1;1
28;113;0;1
1;1;1;1
0;1;1;1
3;2;1;1
13;27;0;1
38;139;0;0
0;3;1;1
26;32;1;1
1;1;1;1
3;3;1;1
1;1;1;1
3;3;1;1
5;2;1;0
39;80;0;1
1;3;1;1
1;78;0;0
1;1;1;1
61;150;1;0
1;0;1;1
1;1;1;1
2;2;1;1
0;0;1;1
2;3;1;1
4;4;1;1
27;103;1;1
41;47;1;1
2;0;1;1
29;59;1;1
45;139;0;0
3;3;1;1
0;1;1;1
3;3;1;1
78;314;0;1
13;11;1;1
2;2;1;1
1;1;1;1
2;3;1;1
0;0;1;1
4;3;1;1
13;29;1;1
3;1;1;1
3;8;1;1
3;3;1;1
18;25;1;1
1;0;1;1
4;4;1;1
0;1;1;1
6;10;1;1
0;1;1;1
2;2;1;1
10;15;1;1
3;3;1;1
23;18;1;1
0;74;0;1
16;10;1;1
1;1;1;1
1;1;1;1
2;1;1;1
8;9;1;1
4;8;1;1
1;1;1;1
0;17;1;1
2;2;1;1
0;0;1;1
27;72;0;0
4;8;1;1
6;4;1;1
3;5;1;1
2;2;1;1
0;0;1;1
2;5;1;1
2;2;1;1
1;1;1;1
1;3;1;1
2;1;1;1
5;1;1;1
4;3;1;1
1;1;1;1
5;10;1;1
1;5;1;1
3;12;1;1
1;1;1;1
56;50;1;1
0;1;1;1
8;8;1;1
134;266;0;1
5;1;1;1
2;1;1;1
0;0;1;1
1;1;1;1
13;10;1;1
1;2;1;1
1;1;1;1
20;140;0;1
1;1;1;1
3;1;1;1
1;0;1;1
1;0;1;1
0;3;1;1
82;173;0;0
82;92;1;1
110;107;1;1
82;120;0;0
1;1;1;1
2;1;1;1
2;1;1;1
1;2;1;1
2;2;1;1
43;59;1;1
1;1;1;1
8;5;1;1
0;2;1;1
6;19;1;1
7;11;1;1
3;3;1;1
3;7;1;1
3;2;1;1
27;45;1;1
1;0;1;1
15;73;0;1
1;1;1;1
0;0;1;1
1308;1881;0;1
2;3;1;1
0;1;1;1
4;8;1;1
72;335;0;1
1;2;1;1
5;3;1;1
1;1;1;1
1;1;1;1
1;1;1;1
1;1;1;1
2;3;1;1
5;2;1;1
8;8;1;1
4;5;1;1
9;8;1;1
1;0;1;1
0;1;1;1
5;5;1;1
