QT_ING;QT_MAT;X3_MODALIDADE;Y_REDE
1;2;1;1
1;1;1;0
1;1;1;1
7;27;1;1
19;17;1;1
3;3;1;1
1;1;1;1
11;9;1;1
1;0;1;1
0;2;1;1
16;16;1;1
0;2;1;1
5;7;1;1
3;3;1;1
4;7;1;1
2;2;1;1
0;1;1;1
0;0;1;1
51;304;0;0
1;0;1;1
20;29;1;1
4;5;1;1
83;140;0;1
4;2;1;1
1;1;1;1
5;4;1;1
0;0;1;1
2;2;1;1
2;4;1;1
2;0;1;1
1;1;1;1
1;1;1;1
0;0;1;1
2;6;1;1
414;564;1;1
3;3;1;1
2;2;1;1
4;5;1;1
0;2;1;1
1;1;1;1
14;7;1;1
38;25;1;1
87;126;0;0
1;1;1;1
0;0;1;1
1;1;1;1
87;120;0;1
7;5;1;0
1;1;1;1
38;101;0;1
6;6;1;1
0;0;1;1
3;5;1;1
0;1;1;1
1;0;1;1
18;20;1;1
0;1;1;1
9;9;1;1
4;3;1;1
2;2;1;1
3;5;1;1
22;56;1;1
0;1;1;1
1;1;1;1
0;1;1;1
2;1;1;1
1;1;1;1
79;49;1;1
1;1;1;1
1;1;1;1
1;1;1;1
86;233;0;1
2;0;1;1
17;12;1;1
0;1;1;1
2;3;1;1
2;4;1;1
4;8;1;1
14;18;0;1
0;0;1;1
11;6;1;1
7;6;1;1
0;0;1;1
0;1;1;1
4;4;1;1
2;2;1;1
2;9;1;1
127;212;1;1
4;5;1;1
174;369;0;0
13;17;1;1
1;1;1;1
1;1;1;1
4;3;1;1
2;1;1;1
19;42;1;1
1;1;1;1
1;1;1;1
1;1;1;1
1;4;1;1
0;1;1;1
0;0;1;1
1;2;1;1
6;5;1;1
1;1;1;1
1;1;1;1
30;78;1;1
0;0;1;1
1;1;1;1
17;14;1;1
2;1;1;1
1;0;1;1
2;2;1;1
2;2;1;1
1;1;1;1
1;1;1;1
4;5;1;1
0;1;1;1
0;1;1;1
4;32;0;1
1;1;1;1
1;1;1;1
46;52;1;1
2;3;1;1
2;2;1;1
14;12;1;1
71;187;0;0
0;197;0;0
1;1;1;1
2;8;1;1
2;1;1;1
1;4;1;1
0;0;1;1
4;5;1;1
2;6;0;1
21;37;1;1
2;3;1;1
0;1;1;1
13;13;1;1
13;33;1;1
3;5;1;1
12;31;1;1
1;1;1;1
0;86;0;1
3;6;1;1
3;5;1;1
0;0;1;1
6;6;1;1
1;2;1;1
0;0;1;1
1;1;1;1
22;23;1;1
0;1;1;1
1;1;1;1
2;5;1;1
3;42;0;1
2;3;1;1
3;2;1;1
1;1;1;1
12;12;1;1
42;206;1;1
0;0;1;1
1;0;1;1
5;7;1;1
10;22;1;1
1;1;1;1
3;1;1;1
81;203;0;0
63;75;1;1
3;3;1;1
9;11;1;1
0;3;1;1
10;8;1;1
0;0;1;1
6;12;1;1
2;2;1;1
0;0;1;1
0;1;1;1
4;5;1;1
0;1;1;1
4;6;1;1
5;5;1;1
2;4;1;1
1;1;1;1
0;2;1;1
3;1;1;1
1;3;1;1
3;3;1;1
10;9;1;1
1;1;1;1
1;1;1;1
3;2;1;1
1;1;1;1
8;133;0;1
0;0;1;1
1;1;1;1
1;0;1;1
113;240;1;1
1;1;1;1
11;7;1;1
0;0;1;1
24;36;1;1
0;1;1;1
0;2;1;1
0;0;1;1
15;109;0;1
8;8;1;1
13;34;1;1
1;1;1;1
0;1;1;1
1;1;1;1
2;47;0;0
40;30;1;1
1;3;1;1
4;9;1;1
3;3;1;1
1;1;1;1
1;1;1;1
2;2;1;1
47;47;1;1
3;4;1;1
1;1;1;1
6;6;1;1
46;202;0;1
0;0;1;1
0;0;1;1
3;0;1;1
0;1;1;1
35;101;0;0
0;0;1;1
1;2;1;1
0;1;1;1
6;3;1;1
2;2;1;1
2;3;1;1
1;0;1;1
8;26;0;1
73;58;1;1
2;2;1;1
2;2;1;1
1;1;1;1
1;1;1;1
29;25;1;1
1;1;1;1
1;1;1;1
29;77;0;1
4;45;0;1
2;2;1;1
0;0;1;1
0;0;1;1
0;1;1;1
0;0;1;1
0;1;1;1
1;1;1;1
1;1;1;1
1;1;1;1
33;34;1;1
9;8;1;1
1;1;1;1
1;1;1;1
29;51;1;1
12;14;1;1
0;2;1;0
10;10;1;1
11;33;1;1
2;3;1;1
2;1;1;0
37;67;0;1
122;270;1;1
0;0;1;1
1;1;1;1
0;3;1;1
3;1;1;1
0;22;1;0
10;10;0;1
25;179;0;0
1;1;1;1
1;1;1;1
4;6;1;1
2;2;1;1
0;0;1;0
1;1;1;1
40;93;0;0
1;0;1;1
0;1;1;1
1;1;1;0
31;50;1;1
0;0;1;1
0;1;1;1
189;339;0;1
2;1;1;1
2;5;1;1
2;1;1;1
10;9;1;1
1;2;1;1
1;1;1;1
3;4;1;1
1;0;1;1
22;53;1;1
1;1;1;1
2;2;1;1
0;1;1;1
1;1;1;1
1;0;1;1
8;7;1;1
0;0;1;1
5;7;1;1
0;0;1;1
1;2;1;1
5;11;1;1
1;0;1;1
2;8;1;1
42;67;1;1
25;28;1;1
0;3;1;1
29;40;1;1
1;4;1;1
2;5;1;1
49;126;0;0
3;3;1;1
19;22;1;1
0;1;1;1
2;3;1;1
8;9;1;1
0;2;1;1
5;4;1;1
3;3;1;1
3;3;1;1
1;1;1;1
65;213;0;1
24;48;1;1
0;0;1;1
5;5;1;1
42;58;1;1
0;1;1;1
0;25;0;0
0;0;1;1
5;5;1;1
1;1;1;1
1;1;1;1
0;1;1;1
1;3;1;1
1;2;1;1
9;16;1;1
90;365;0;0
0;1;1;1
36;190;0;0
1;0;1;1
0;0;1;1
0;0;1;1
17;44;1;1
0;0;1;1
7;52;0;1
0;1;1;1
0;1;1;1
9;10;0;1
1;2;1;1
0;1;1;1
4;7;1;1
2;2;1;1
3;3;1;1
1;4;1;1
91;539;0;1
0;0;1;1
1;1;1;1
1;0;1;1
0;1;1;1
8;6;1;1
1;4;1;1
0;19;1;0
2;2;1;1
2;1;1;1
1;1;1;1
96;415;0;0
0;5;1;1
0;0;0;1
25;90;0;1
0;1;1;1
4;5;1;1
3;12;1;1
0;1;1;1
1;3;1;1
0;0;1;1
15;13;1;1
4;19;1;1
1;0;1;1
1;0;1;1
1;2;1;1
22;59;0;1
1;0;1;1
0;0;1;1
0;1;1;1
1;2;1;1
3;3;1;1
6;10;1;1
6;3;1;1
4;8;1;1
2;0;1;1
0;0;1;1
1;1;1;1
9;8;1;1
0;21;1;0
1;1;1;1
2;0;1;1
1;1;1;1
1;3;1;1
3;2;1;1
3;3;1;1
0;1;1;1
4;1;1;1
2;3;1;1
1;2;1;1
16;20;1;1
1;1;1;1
1;3;1;1
20;45;1;1
1;1;1;1
6;4;1;0
0;0;1;1
8;15;1;1
1;1;1;1
32;56;0;0
2;5;1;1
1;1;1;1
9;25;1;1
0;0;1;1
1;1;1;1
3;3;1;1
0;1;1;1
1;1;1;1
1;1;1;1
2;2;1;1
55;127;0;1
20;114;0;1
0;2;1;1
1;0;1;1
3;1;1;1
2;4;1;1
224;232;1;1
4;5;1;1
22;23;1;1
0;0;1;1
1;29;0;1
0;1;1;1
4;5;1;1
1;1;1;1
6;4;1;1
3;3;1;1
176;562;1;1
20;29;1;1
69;227;0;1
1;1;1;1
1;1;1;1
1;3;1;1
1;0;1;1
1;1;1;1
0;2;1;1
4;2;0;1
5;10;1;1
5;5;1;1
73;155;1;1
2;6;1;1
1;0;1;1
3;2;1;1
0;0;1;1
1;0;1;1
1;2;1;1
1;1;1;1
0;0;1;1
1;1;1;1
4;1;1;1
3;2;1;1
1;7;1;1
1;0;1;1
3;10;1;1
0;0;1;1
4;3;1;1
1;0;1;1
1;1;1;1
1;1;1;1
2;0;1;1
0;1;1;1
1;4;1;1
11;18;0;1
1;2;1;1
659;2339;0;1
0;0;1;1
1;1;1;1
2;0;1;1
5;5;1;1
1;3;1;1
2;1;1;1
1;2;1;1
2;2;1;1
3;1;1;1
2;2;1;1
4;6;1;1
0;1;1;1
0;0;0;1
0;1;1;1
1;0;1;1
1;1;1;1
1;0;1;1
3;1;1;1
5;4;1;1
0;0;1;1
162;786;0;1
1;3;1;1
1;1;1;1
0;0;0;1
2;2;1;1
5;12;1;1
0;2;1;1
52;183;0;1
1;1;1;1
2;2;1;1
1;1;1;1
100;292;0;1
6;9;1;1
20;55;0;1
0;0;1;1
1;0;1;1
5;10;1;1
1;3;1;1
15;14;1;1
1;0;1;1
5;12;1;1
0;1;1;1
0;0;1;1
7;8;1;1
1;4;1;1
1;0;1;1
3;3;1;1
0;0;1;1
0;0;1;1
6;8;1;1
8;12;1;1
3;3;1;1
1;3;1;1
22;31;1;1
12;14;1;1
1;2;1;1
91;58;1;1
1;1;1;1
4;11;1;1
7;15;1;1
1;2;1;1
2;1;1;1
9;10;1;1
1;1;1;1
4;2;1;1
0;0;1;1
5;7;1;1
1;1;1;1
11;13;1;1
27;38;1;1
23;48;1;1
2;1;1;1
2;3;1;1
68;251;0;1
0;0;1;1
4;4;1;1
20;28;1;1
1;0;1;1
4;3;1;1
1;2;1;1
1;1;1;1
0;0;1;1
0;0;1;1
2;3;1;1
1;0;1;1
1;2;1;1
2;2;1;1
3;6;1;1
0;0;1;1
1;3;1;1
2;8;1;1
78;503;0;0
0;1;1;1
0;1;1;1
3;3;1;1
0;0;1;1
1;0;1;1
0;0;1;1
5;5;1;1
74;81;1;1
98;154;1;1
1;1;1;1
12;11;0;1
2;2;1;1
22;84;0;0
31;90;0;1
1;2;1;1
1;1;1;1
0;0;1;1
1;0;1;1
3;3;1;1
51;168;1;1
0;25;1;0
3;0;1;1
0;23;1;0
2;3;1;1
2;2;1;1
1;1;1;1
7;7;1;1
39;65;0;1
7;7;1;1
0;9;1;1
11;11;1;1
0;1;1;1
1;6;1;1
1;1;1;1
3;7;1;1
5;7;1;1
4;2;1;1
3;7;1;1
7;5;1;1
1;0;1;1
2;0;1;1
3;3;1;1
2;9;1;1
3;3;1;1
5;4;1;1
2;2;1;1
3;1;1;1
3;3;1;1
15;14;1;1
1;1;1;1
11;89;0;1
4;6;1;1
2;1;1;1
0;3;1;1
1;1;1;1
21;17;1;1
2;3;1;1
2;2;1;1
1;1;1;1
6;3;1;1
2;2;1;1
0;1;1;1
1;0;1;1
2;7;0;1
7;4;1;1
526;1086;0;1
6;6;1;1
1;4;1;1
1;2;1;1
0;15;1;0
0;0;1;1
23;13;1;1
36;67;1;1
7;7;1;1
14;8;0;1
10;28;1;1
0;1;1;1
0;17;1;0
16;13;1;1
0;0;1;1
76;258;0;0
152;257;0;1
1;4;1;1
1;1;1;1
8;16;1;1
2;2;1;1
0;0;1;1
2;1;1;1
2;6;1;1
2;1;1;1
6;47;0;1
0;15;1;1
0;0;1;1
3;3;1;1
0;2;1;1
0;0;1;1
1;1;1;1
15;15;1;1
4;10;1;1
1;1;1;1
33;67;0;1
1;2;1;1
1;1;1;1
18;19;1;1
2;1;1;1
1;1;1;1
2;1;1;1
5;4;1;1
0;0;1;1
2;3;1;1
2;0;1;1
7;6;1;1
16;22;1;1
2;5;1;1
10;21;1;1
1;2;1;1
2;2;1;1
58;96;1;1
5;3;1;1
0;0;1;1
1;0;1;1
1;1;1;1
2;0;1;1
3;4;1;1
1;1;1;1
141;359;1;1
2;2;1;1
0;0;1;1
0;0;1;1
17;8;1;1
2;2;1;1
0;7;1;1
1;1;1;1
0;0;1;1
4;5;1;1
1;2;1;1
0;0;1;1
0;2;1;1
5;5;1;1
1;2;1;1
4;4;1;1
19;12;1;1
2;5;1;1
82;301;1;1
2;2;1;1
2;2;1;1
39;57;1;1
1;1;1;1
28;48;1;1
1;0;1;1
1;1;1;1
7;11;1;1
11;10;1;1
1;4;1;1
0;4;1;1
5;3;1;1
42;86;1;1
1;1;1;1
10;31;1;0
2;1;1;1
1;0;1;1
1;1;1;1
3;3;1;1
1;2;1;1
0;1;1;1
4;1;1;1
0;1;1;1
1;1;1;1
1;1;1;1
2;1;1;1
1;4;1;1
1;0;1;1
1;1;1;1
6;7;1;1
23;31;0;1
1;1;1;1
2;2;1;1
1;1;1;1
38;130;0;1
7;28;1;1
1;3;1;1
1;2;1;1
0;1;1;1
0;2;1;1
2;2;1;1
4;4;1;1
0;0;1;1
7;22;1;1
1;0;1;1
1;1;1;1
2;1;1;1
23;53;1;1
1;1;1;1
4;5;1;1
0;1;1;1
0;0;1;1
3;3;1;1
25;81;0;1
1;1;1;1
2;2;1;1
1;1;1;1
1462;1123;1;1
1;1;1;1
1;1;1;1
2;2;1;1
28;132;0;1
0;1;1;1
106;316;0;1
24;11;0;1
0;0;1;1
2;1;1;1
1;3;1;1
1;0;1;1
0;2;1;1
1;1;1;1
6;6;1;1
0;0;1;1
351;1025;0;1
2;24;0;1
0;2;1;1
0;0;1;1
1;1;1;1
79;217;0;0
3;4;1;1
12;9;1;1
2;2;1;1
0;0;1;1
6;13;1;1
1;1;1;1
0;0;1;1
8;27;1;1
2;2;1;1
0;0;1;1
1;0;1;1
0;2;1;1
1;6;1;1
4;5;1;1
0;1;1;1
36;103;0;0
1;1;1;1
2;2;1;1
1;1;1;1
0;0;1;1
1;0;1;1
2;1;1;1
0;18;0;1
1;1;1;1
2;3;1;1
3;3;1;1
17;21;1;1
14;10;1;1
1;6;1;1
5;4;1;1
6;6;1;1
3;9;1;1
7;7;1;0
10;6;1;1
0;0;1;1
1;0;1;1
0;0;1;1
1;1;1;1
13;17;1;1
0;4;1;1
0;0;1;1
57;51;1;1
1;1;1;1
1;1;1;1
0;13;1;1
1;2;1;1
1;1;1;1
2;2;1;1
1;0;1;1
9;4;1;1
0;0;1;1
35;63;1;1
4;4;1;1
2;1;1;1
0;1;1;1
5;6;1;1
21;35;1;1
1;1;1;1
6;4;1;1
11;13;1;1
1;3;1;1
2;0;1;1
0;0;1;1
2;2;1;1
1;1;1;1
1;0;1;1
0;3;1;1
0;0;1;1
0;1;1;1
0;2;0;0
0;0;1;1
1;1;1;1
1;0;1;1
31;27;1;1
0;0;1;1
2;2;1;1
1;1;1;1
0;1;1;1
0;1;1;1
15;57;0;1
25;39;1;1
1;0;1;1
6;6;1;1
25;24;1;1
2;2;1;1
0;2;1;1
4;6;1;1
2;0;1;1
2;4;1;1
5;7;1;1
1;0;1;1
2;7;1;1
1;1;1;1
1;5;1;1
0;0;1;1
1;1;1;1
28;65;0;1
4;3;1;1
1;1;1;1
1;1;1;1
1;1;1;1
1;0;1;1
2;2;1;1
2;2;1;1
1;1;1;1
2;1;1;1
2;5;1;1
6;8;1;1
0;2;1;1
10;5;1;1
2;3;1;1
16;9;1;1
1;3;1;1
1;1;1;1
0;2;1;1
2;2;1;1
1;0;1;1
134;527;0;1
3;8;1;1
1;1;1;1
1;1;1;1
55;189;1;1
0;3;1;1
1;1;1;1
5;9;1;1
2;2;1;1
1;3;1;1
7;10;1;1
1;6;1;1
0;0;1;1
1;0;1;1
4;10;1;1
1;1;1;1
1;2;1;1
1;1;1;1
0;2;1;1
3;0;1;1
3;1;1;1
0;0;1;1
1;1;1;1
27;81;1;1
7;9;1;1
0;1;1;1
3;10;1;1
6;5;1;1
3;4;1;1
0;1;1;1
0;0;1;1
6;9;1;1
0;0;1;1
25;44;1;1
1;1;1;1
1;8;1;1
3;3;1;1
5;4;1;1
38;61;1;1
10;10;1;1
1;1;1;1
1;1;1;1
2;3;1;1
0;0;1;1
0;3;1;1
14;11;1;1
1;1;1;1
13;8;1;1
2;4;1;1
1;1;1;1
0;42;1;1
56;261;0;0
0;1;1;1
1;1;1;1
1;1;1;1
1;3;1;1
0;1;1;1
1;0;1;1
49;97;0;1
51;154;0;1
4;6;1;1
5;4;1;1
2;2;1;1
44;143;0;0
3;4;1;1
10;56;1;1
2;2;1;1
1;2;1;1
1;1;1;1
4;4;1;1
6;38;1;0
27;136;0;0
1;1;1;1
0;0;1;1
16;19;1;1
8;10;1;1
2;2;1;1
7;6;1;1
1;0;1;1
4;4;1;1
2;2;1;1
1;1;1;1
1;1;1;1
1;0;1;1
4;2;1;1
0;4;1;0
4;6;1;1
1;1;1;1
42;42;1;1
22;69;1;1
57;88;0;1
1;0;1;1
0;1;1;1
0;15;1;0
3;3;1;1
1;0;1;1
87;123;0;1
2;3;1;1
5;4;1;1
3;3;1;1
1;5;1;1
1;1;1;1
19;16;1;1
6;3;1;1
21;138;0;1
1;1;1;1
0;2;1;1
3;5;1;1
3;3;1;1
0;1;1;0
42;55;1;1
1;1;1;1
2;1;1;1
12;6;1;1
6;6;1;1
9;6;1;1
21;67;0;1
8;27;1;1
2;2;1;1
1;1;1;1
30;113;0;0
37;186;0;1
5;2;1;1
0;0;1;1
1;1;1;1
2;2;1;1
0;2;0;1
3;5;1;1
1;1;1;1
0;1;1;1
110;150;1;1
5;3;1;1
3;2;1;1
1;1;1;1
1;2;1;1
0;0;1;1
4;5;1;1
2;11;1;1
1;1;1;1
27;61;1;1
1;1;1;1
58;103;1;1
2;2;1;1
5;2;1;1
1;0;1;1
1;0;1;1
1;1;1;1
1;0;1;1
1;1;1;1
5;3;1;1
4;54;0;1
1;3;1;1
1;1;1;1
1;1;1;1
2;1;1;1
2;2;1;1
1;1;1;1
6;6;1;1
3;1;1;1
34;106;0;1
17;25;0;0
1;0;1;1
3;2;1;1
1;1;1;1
1;1;1;1
0;2;1;1
1;1;1;1
5;5;1;1
1;1;1;1
9;15;1;1
3;0;1;1
2;2;1;1
7;8;1;1
3;0;1;1
6;6;1;1
1;1;1;1
11;29;1;1
3;4;1;1
0;2;1;1
1;1;1;1
1;1;1;1
7;8;1;1
71;172;0;0
2;3;1;1
1;4;1;1
0;1;1;1
0;1;1;1
2;7;0;0
13;19;1;1
1;1;1;1
1;1;1;1
1;3;1;1
2;2;1;1
5;9;1;1
9;10;1;1
2;3;1;1
73;70;1;1
3;0;0;1
16;15;1;1
2;2;1;1
3;3;1;1
2;8;1;1
0;3;1;1
5;48;1;1
4;6;1;1
1;0;1;1
2;2;1;1
88;149;0;1
5;1;1;1
5;11;1;1
0;0;1;1
6;6;1;1
1;1;1;1
2;2;1;1
5;26;0;0
11;18;1;1
5;3;1;1
6;2;1;1
3;16;0;1
1;1;1;1
0;0;1;1
9;6;1;1
0;18;0;0
1;0;1;1
13;58;1;1
0;1;1;1
3;11;1;1
4;2;1;0
3;5;1;1
1;2;1;1
3;2;1;1
5;3;1;1
86;132;1;1
4;7;1;1
0;1;1;1
4;1;1;1
0;2;1;1
1;8;1;1
5;8;1;1
1;1;1;1
6;11;1;1
3;2;1;1
0;0;1;1
0;12;0;1
3;4;1;1
11;6;1;1
3;3;1;1
2;3;1;1
1;1;1;1
0;0;1;1
24;70;1;1
25;20;1;0
36;69;0;0
4;4;1;1
0;0;1;1
7;6;1;1
1;1;1;1
1;2;1;1
1;1;1;1
0;1;1;1
3;1;1;1
1;2;1;1
428;2184;0;1
16;13;1;1
2;3;1;1
1;1;1;1
1;3;1;1
0;2;1;1
1;1;1;1
1;1;1;1
10;30;1;1
9;7;1;1
6;6;1;1
8;9;1;1
1;1;1;1
26;132;0;0
24;108;0;1
9;10;0;1
0;0;1;1
1;4;1;1
2;5;1;1
1;0;1;1
1;2;1;1
3;4;1;1
1;0;1;1
2;6;1;1
12;32;0;1
23;44;1;1
2;2;1;1
0;1;1;1
1;1;1;1
1;2;1;1
3;6;1;1
12;8;1;1
37;134;0;0
1;0;1;1
5;10;1;1
1;1;1;1
15;24;1;1
5;12;1;1
0;0;1;1
2;31;0;1
7;18;1;1
2;1;1;1
3;3;1;1
13;25;1;1
1;1;1;1
1;1;1;1
26;64;1;1
30;144;0;1
51;24;0;0
27;89;0;1
1;1;1;1
1;1;1;1
1;1;1;1
4;37;1;1
4;17;1;1
6;9;1;1
6;2;1;1
5;10;1;1
5;8;0;1
3;20;1;1
3;6;1;1
3;7;1;1
0;1;1;1
1;1;1;1
1;1;1;1
2;1;1;1
1;1;1;1
7;17;1;1
0;5;1;1
0;0;1;1
2;1;1;1
1;1;1;1
7;5;1;1
0;0;1;1
42;212;0;1
0;0;1;1
1;1;1;1
0;0;1;1
1;0;1;1
3;0;1;1
0;2;1;1
4;5;1;1
61;102;0;1
2;1;1;1
0;0;1;1
3;0;1;0
2;4;1;1
42;156;0;0
3;4;1;1
9;11;1;1
1;1;1;1
1;1;1;1
4;4;1;1
1;1;1;1
2;1;1;1
9;6;1;1
55;173;0;0
1;2;1;1
1;2;1;1
1;1;1;1
3;2;1;1
11;11;1;1
2;1;1;1
1;1;1;1
1;1;1;1
13;29;1;1
3;1;1;1
0;1;1;1
11;14;1;1
23;172;0;1
3;2;1;1
1;1;1;1
7;5;1;1
0;2;1;1
0;2;1;1
37;157;0;0
0;0;1;1
1;1;1;1
1;1;1;1
4;2;1;1
5;6;1;1
0;1;1;1
103;193;0;1
35;35;1;0
11;31;1;1
5;3;1;1
2;2;0;1
2;2;1;1
63;73;1;1
4;3;1;1
10;10;1;1
0;0;1;1
0;1;1;1
29;45;1;1
0;0;1;1
17;25;1;1
2;2;1;1
21;21;1;1
0;1;1;1
17;37;1;1
1;0;1;1
54;150;0;0
0;0;1;1
2;1;1;1
0;1;1;1
1;16;0;1
2;2;1;1
5;10;1;1
2;0;1;1
6;7;1;1
1;0;1;1
0;3;1;1
5;8;1;1
5;5;1;1
0;0;1;1
29;137;0;1
75;224;0;1
1;1;1;1
1;0;1;1
1;1;1;1
0;0;1;1
6;11;1;1
2;2;1;1
3;3;0;1
9;17;1;1
1;1;1;1
54;508;0;1
15;14;1;1
0;0;1;1
7;20;1;1
7;16;1;1
10;8;1;1
0;2;0;1
1;1;1;1
1;1;1;1
1;1;1;1
1;3;1;1
12;17;1;1
1;1;1;1
3;4;1;1
18;37;1;1
0;1;1;1
3;3;1;1
2;1;1;1
1;1;1;1
15;20;1;1
1;1;1;1
4;20;0;1
1;12;1;1
2;2;1;1
0;1;1;1
48;243;0;0
1;1;1;1
3;4;1;1
1;2;1;1
2;4;1;1
5;5;1;1
2;2;1;1
4;4;1;1
1;1;1;1
4;7;1;1
126;264;0;1
0;0;1;1
1;11;1;1
19;17;1;1
0;14;0;1
1;1;1;1
1;3;1;1
1;2;1;1
21;55;1;1
56;96;1;1
2;1;1;1
1;1;1;1
1;1;1;1
92;308;0;1
3;5;1;1
0;0;1;1
4;2;1;1
1;1;1;1
7;8;1;1
2;0;1;1
37;76;1;1
2;1;1;1
2;1;1;1
0;1;1;1
17;58;1;1
11;27;1;1
1;1;1;1
4;4;1;1
0;0;0;1
3;4;1;1
1;1;1;1
2;3;1;1
27;28;1;1
5;5;1;1
5;13;1;1
1;1;1;1
7;14;1;1
5;5;1;1
1;2;1;1
0;2;1;1
4;2;1;1
10;10;1;1
0;1;1;1
2;5;1;1
94;260;0;1
1;1;1;1
1;2;1;1
1;1;1;1
2;2;1;1
0;1;1;1
1;2;1;1
1;2;1;1
4;4;1;1
0;1;1;1
0;1;1;0
0;2;1;1
1;2;1;1
15;36;0;1
1;2;1;1
3;1;1;1
2;1;1;1
0;1;1;1
11;15;1;1
3;5;0;1
35;29;1;1
1;1;1;1
6;5;1;1
0;0;1;1
1;0;1;1
33;33;1;1
30;30;0;1
0;42;0;1
0;48;1;0
1;1;1;1
2;0;1;1
65;41;1;1
6;8;1;1
3;5;1;1
13;13;1;1
0;2;1;1
17;30;1;1
0;0;1;1
2;2;1;1
2;2;1;1
61;199;0;0
2;2;1;1
8;2;1;1
4;8;1;1
6;5;1;1
12;13;1;1
1;2;1;1
138;119;1;1
13;10;1;1
3;3;1;1
1;1;1;1
1;1;1;1
0;1;1;1
0;1;1;1
1;1;1;1
2;2;1;1
3;1;1;1
2;3;1;1
38;62;0;0
0;0;1;1
313;1753;1;0
1;2;1;1
0;0;1;1
0;0;1;1
4;5;1;1
9;4;1;1
3;2;1;1
9;17;1;1
5;4;1;1
18;69;0;1
2;4;1;1
20;52;0;1
0;39;0;1
1;1;1;1
1;1;1;1
0;2;1;1
0;1;1;1
50;284;0;0
5;1;1;1
41;87;0;1
18;77;0;1
2;2;1;1
61;96;1;1
1;1;1;1
2;2;1;1
2;4;1;1
1;2;1;1
6;7;1;1
4;4;1;1
2;2;1;1
7;13;1;1
0;0;1;1
1;0;1;1
3;4;1;1
9;28;1;1
1;1;1;1
1;0;1;1
1;2;1;1
1;1;1;1
2;2;1;1
3;3;1;1
6;17;1;1
3;2;1;1
29;48;1;1
1;1;1;1
1;0;1;1
3;5;1;1
1;1;1;1
6;8;1;1
20;108;0;1
1;2;1;1
28;59;1;1
1;1;1;1
8;8;1;1
13;40;1;1
0;1;1;1
28;35;1;1
3;25;1;1
5;8;1;1
3;3;1;1
1;5;1;1
1;1;1;1
21;41;1;1
11;40;1;1
34;67;0;0
2;9;1;1
1;1;1;1
6;6;1;1
129;638;0;0
0;15;1;0
17;21;1;1
29;40;0;0
2;4;1;1
2;1;1;1
0;1;1;1
1;1;1;1
7;7;1;1
1;2;1;1
63;387;0;1
0;2;1;1
2;2;1;1
0;0;1;1
1;1;1;1
1;1;1;1
56;56;1;1
1;1;1;1
0;1;1;1
0;3;1;1
3;1;1;1
0;0;1;1
6;9;1;1
2;2;1;1
3;2;1;1
5;36;0;1
6;14;1;1
34;56;0;0
267;411;0;1
1;1;1;1
0;0;1;1
1;9;1;1
6;15;1;1
48;56;0;1
1;1;1;1
13;44;1;1
11;6;1;1
1;1;1;1
32;129;0;0
1;46;0;0
1;1;1;1
1;0;1;1
7;6;1;1
5;12;1;1
2;3;1;1
3;2;1;1
49;64;1;1
1;1;1;1
3;4;1;1
6;10;1;1
4;2;1;1
1;1;1;1
208;477;0;1
65;174;1;1
17;30;1;1
2;0;1;1
5;10;1;1
4;5;1;1
5;11;1;1
1;1;1;1
42;100;0;0
28;43;1;1
0;0;1;1
4;4;1;1
7;70;1;1
1;1;1;1
1;1;1;1
1;1;1;1
0;1;1;1
3;8;1;1
5;7;1;1
2;2;1;1
2;2;1;1
0;3;1;1
2;36;0;1
1;8;1;1
0;0;1;1
6;2;1;1
3;5;1;1
45;300;0;1
8;6;1;1
0;1;1;1
76;447;0;0
6;7;1;1
2;2;1;1
2;2;1;1
13;12;1;1
9;5;1;1
8;9;1;1
5;9;1;1
1;1;1;1
5;5;1;1
89;168;0;0
2;2;1;1
2;1;1;1
4;7;1;1
13;8;1;1
2;3;1;1
1;1;1;1
3;3;1;1
0;1;1;1
1;3;1;1
1;2;1;1
0;0;1;1
0;2;1;1
6;4;1;1
7;11;1;1
15;35;1;1
11;11;1;0
1;1;1;1
1;2;1;1
10;27;1;1
1;1;1;1
8;8;1;1
4;287;0;1
1;1;1;1
7;104;0;0
1;1;1;1
0;0;1;1
72;490;0;1
202;575;0;1
5;2;1;1
1;1;1;1
2;3;1;1
2;2;1;1
1;1;1;1
23;100;1;1
3;3;1;1
2;1;1;1
2;0;1;1
0;2;1;1
35;247;0;1
5;5;1;1
0;5;1;1
1;1;1;1
17;39;1;1
9;24;1;1
11;11;1;1
0;0;1;1
42;113;1;1
9;10;1;1
2;2;1;1
52;185;0;1
1;1;1;1
6;4;1;1
0;1;1;1
0;1;1;1
10;12;1;1
150;181;1;1
6;41;1;0
3;0;1;1
1;1;1;1
6;21;1;1
5;4;1;1
6;5;1;1
0;3;1;1
84;84;1;1
0;0;1;1
1;1;1;1
2;4;1;1
7;4;1;1
0;0;1;1
2;2;1;1
4;17;1;1
3;4;1;1
4;4;1;1
42;108;0;0
0;0;1;1
17;10;1;1
1;1;1;1
7;19;1;0
0;4;1;1
76;179;1;1
4;2;1;1
5;5;1;1
0;0;1;1
37;27;1;1
1;2;1;1
0;20;1;0
0;5;1;1
3;3;1;1
3;2;1;1
146;400;0;1
0;42;0;0
1;1;1;1
1;2;1;1
1;1;1;1
1;1;1;1
8;9;1;1
0;36;1;0
3;4;1;1
2;3;1;1
